Number_ID,Breed,Owner,AGE,SEX,kg,BCS,AIRg,DI,SI,EMS,Sg,TBFM ,%BF,Leptin,Adiponectin,NEFA,TG,Fat area,MATSUDA,SIisOGTT,AVIGNON,O_AUCg,O_AUCi,O_peak insulin,O_time peak i,O_peak glucose,O_time peak glu,O_overall mean insulin,O_overall mean glucose,time,time2,insulin,glucose,F_0g,F_0i,Tmin,Gb,Gmin,Ge,dGb,HAUC,Ttmax,Max F insulin,Baseline F insulin,Baseline F glu,Max F glu
58,QH,UCONN,6,m,553.2,7,79.9,240.2,3.04,n,1.761,289.7,52.35927572,1.548,10.898,0.526,8.411377,0.00721,18.94,0.31,0.73,19940,1502,12.88,75,129.5,75,8,108.36,2,4,10.3,122,83.75,2.4,240,83.75,69.85,69.85,16.59701493,13.58,n,131.99,2.4,83.75,382
58,QH,UCONN,6,m,553.2,7,79.9,240.2,3.04,n,1.761,289.7,52.35927572,1.548,10.898,0.526,8.411377,0.00721,18.94,0.31,0.73,19940,1502,12.88,75,129.5,75,8,108.36,2.5,6.25,4.2,95.8,83.75,2.4,240,83.75,69.85,69.85,16.59701493,13.58,n,131.99,2.4,83.75,382
58,QH,UCONN,6,m,553.2,7,79.9,240.2,3.04,n,1.761,289.7,52.35927572,1.548,10.898,0.526,8.411377,0.00721,18.94,0.31,0.73,19940,1502,12.88,75,129.5,75,8,108.36,3,9,3.5,87.25,83.75,2.4,240,83.75,69.85,69.85,16.59701493,13.58,n,131.99,2.4,83.75,382
59,M,UCONN,7,m,493.6,7,130.35,207.3,1.591,n,0.903,3.1,0.624683364,4.961,12.279,0.304,5.370089,0.00625,12.45,0.27,0.47,24578,2704,20.69,120,165.5,90,13.48,130.23,0,0,4.6,80.5,92.4,6.1,240,92.4,75.15,75.15,18.66883117,9.675,n,148.772,6.1,92.4,380.5
59,M,UCONN,7,m,493.6,7,130.35,207.3,1.591,n,0.903,3.1,0.624683364,4.961,12.279,0.304,5.370089,0.00625,12.45,0.27,0.47,24578,2704,20.69,120,165.5,90,13.48,130.23,0.25,0.0625,6.4,98.55,92.4,6.1,240,92.4,75.15,75.15,18.66883117,9.675,n,148.772,6.1,92.4,380.5
59,M,UCONN,7,m,493.6,7,130.35,207.3,1.591,n,0.903,3.1,0.624683364,4.961,12.279,0.304,5.370089,0.00625,12.45,0.27,0.47,24578,2704,20.69,120,165.5,90,13.48,130.23,0.5,0.25,10.2,118.5,92.4,6.1,240,92.4,75.15,75.15,18.66883117,9.675,n,148.772,6.1,92.4,380.5
59,M,UCONN,7,m,493.6,7,130.35,207.3,1.591,n,0.903,3.1,0.624683364,4.961,12.279,0.304,5.370089,0.00625,12.45,0.27,0.47,24578,2704,20.69,120,165.5,90,13.48,130.23,1,1,15.5,154.5,92.4,6.1,240,92.4,75.15,75.15,18.66883117,9.675,n,148.772,6.1,92.4,380.5
59,M,UCONN,7,m,493.6,7,130.35,207.3,1.591,n,0.903,3.1,0.624683364,4.961,12.279,0.304,5.370089,0.00625,12.45,0.27,0.47,24578,2704,20.69,120,165.5,90,13.48,130.23,1.25,1.5635,15.5,159.5,92.4,6.1,240,92.4,75.15,75.15,18.66883117,9.675,n,148.772,6.1,92.4,380.5
59,M,UCONN,7,m,493.6,7,130.35,207.3,1.591,n,0.903,3.1,0.624683364,4.961,12.279,0.304,5.370089,0.00625,12.45,0.27,0.47,24578,2704,20.69,120,165.5,90,13.48,130.23,1.5,2.25,17.6,165.5,92.4,6.1,240,92.4,75.15,75.15,18.66883117,9.675,n,148.772,6.1,92.4,380.5
59,M,UCONN,7,m,493.6,7,130.35,207.3,1.591,n,0.903,3.1,0.624683364,4.961,12.279,0.304,5.370089,0.00625,12.45,0.27,0.47,24578,2704,20.69,120,165.5,90,13.48,130.23,2,4,20.7,153,92.4,6.1,240,92.4,75.15,75.15,18.66883117,9.675,n,148.772,6.1,92.4,380.5
59,M,UCONN,7,m,493.6,7,130.35,207.3,1.591,n,0.903,3.1,0.624683364,4.961,12.279,0.304,5.370089,0.00625,12.45,0.27,0.47,24578,2704,20.69,120,165.5,90,13.48,130.23,2.5,6.25,18.8,134.5,92.4,6.1,240,92.4,75.15,75.15,18.66883117,9.675,n,148.772,6.1,92.4,380.5
59,M,UCONN,7,m,493.6,7,130.35,207.3,1.591,n,0.903,3.1,0.624683364,4.961,12.279,0.304,5.370089,0.00625,12.45,0.27,0.47,24578,2704,20.69,120,165.5,90,13.48,130.23,3,9,12.1,107.5,92.4,6.1,240,92.4,75.15,75.15,18.66883117,9.675,n,148.772,6.1,92.4,380.5
60,WP ,MS,13,m,290,7,1267.7,266.47,0.21,y,1.742,n,n,5.229,2.656,0.304,16.68401,0.00743,3.23,0.23,0.19,23148,16067,184.77,120,161.5,120,76.44,122.83,0,0,11.4,89.55,85.2,17.7,180,85.2,72.35,91.25,15.08215962,21.3,n,929.808,17.7,85.2,347
60,WP ,MS,13,m,290,7,1267.7,266.47,0.21,y,1.742,n,n,5.229,2.656,0.304,16.68401,0.00743,3.23,0.23,0.19,23148,16067,184.77,120,161.5,120,76.44,122.83,0.25,0.0625,27.2,93.55,85.2,17.7,180,85.2,72.35,91.25,15.08215962,21.3,n,929.808,17.7,85.2,347
60,WP ,MS,13,m,290,7,1267.7,266.47,0.21,y,1.742,n,n,5.229,2.656,0.304,16.68401,0.00743,3.23,0.23,0.19,23148,16067,184.77,120,161.5,120,76.44,122.83,0.5,0.25,37.4,106.5,85.2,17.7,180,85.2,72.35,91.25,15.08215962,21.3,n,929.808,17.7,85.2,347
60,WP ,MS,13,m,290,7,1267.7,266.47,0.21,y,1.742,n,n,5.229,2.656,0.304,16.68401,0.00743,3.23,0.23,0.19,23148,16067,184.77,120,161.5,120,76.44,122.83,1,1,75.3,126.5,85.2,17.7,180,85.2,72.35,91.25,15.08215962,21.3,n,929.808,17.7,85.2,347
60,WP ,MS,13,m,290,7,1267.7,266.47,0.21,y,1.742,n,n,5.229,2.656,0.304,16.68401,0.00743,3.23,0.23,0.19,23148,16067,184.77,120,161.5,120,76.44,122.83,1.25,1.5635,87.7,148,85.2,17.7,180,85.2,72.35,91.25,15.08215962,21.3,n,929.808,17.7,85.2,347
60,WP ,MS,13,m,290,7,1267.7,266.47,0.21,y,1.742,n,n,5.229,2.656,0.304,16.68401,0.00743,3.23,0.23,0.19,23148,16067,184.77,120,161.5,120,76.44,122.83,1.5,2.25,132.7,153,85.2,17.7,180,85.2,72.35,91.25,15.08215962,21.3,n,929.808,17.7,85.2,347
60,WP ,MS,13,m,290,7,1267.7,266.47,0.21,y,1.742,n,n,5.229,2.656,0.304,16.68401,0.00743,3.23,0.23,0.19,23148,16067,184.77,120,161.5,120,76.44,122.83,2,4,184.8,161.5,85.2,17.7,180,85.2,72.35,91.25,15.08215962,21.3,n,929.808,17.7,85.2,347
60,WP ,MS,13,m,290,7,1267.7,266.47,0.21,y,1.742,n,n,5.229,2.656,0.304,16.68401,0.00743,3.23,0.23,0.19,23148,16067,184.77,120,161.5,120,76.44,122.83,2.5,6.25,81.4,128,85.2,17.7,180,85.2,72.35,91.25,15.08215962,21.3,n,929.808,17.7,85.2,347
60,WP ,MS,13,m,290,7,1267.7,266.47,0.21,y,1.742,n,n,5.229,2.656,0.304,16.68401,0.00743,3.23,0.23,0.19,23148,16067,184.77,120,161.5,120,76.44,122.83,3,9,50,98.85,85.2,17.7,180,85.2,72.35,91.25,15.08215962,21.3,n,929.808,17.7,85.2,347
61,WP ,MS,4,g,300,5.5,241,596.23,2.474,n,3.871,59.4,19.79871331,2.066,7.389,0.318,16.57995,0.006236,13.27,0.29,1.01,21264,2564,35.13,75,151.5,75,13.89,115.52,0,0,4,88.65,86.65,5.8,120,86.65,69.35,88.4,19.96537796,44.68,240,191.67,5.8,86.65,433
61,WP ,MS,4,g,300,5.5,241,596.23,2.474,n,3.871,59.4,19.79871331,2.066,7.389,0.318,16.57995,0.006236,13.27,0.29,1.01,21264,2564,35.13,75,151.5,75,13.89,115.52,0.25,0.0625,6.6,94.6,86.65,5.8,120,86.65,69.35,88.4,19.96537796,44.68,240,191.67,5.8,86.65,433
61,WP ,MS,4,g,300,5.5,241,596.23,2.474,n,3.871,59.4,19.79871331,2.066,7.389,0.318,16.57995,0.006236,13.27,0.29,1.01,21264,2564,35.13,75,151.5,75,13.89,115.52,0.5,0.25,7.8,114,86.65,5.8,120,86.65,69.35,88.4,19.96537796,44.68,240,191.67,5.8,86.65,433
61,WP ,MS,4,g,300,5.5,241,596.23,2.474,n,3.871,59.4,19.79871331,2.066,7.389,0.318,16.57995,0.006236,13.27,0.29,1.01,21264,2564,35.13,75,151.5,75,13.89,115.52,1,1,18.3,136.5,86.65,5.8,120,86.65,69.35,88.4,19.96537796,44.68,240,191.67,5.8,86.65,433
61,WP ,MS,4,g,300,5.5,241,596.23,2.474,n,3.871,59.4,19.79871331,2.066,7.389,0.318,16.57995,0.006236,13.27,0.29,1.01,21264,2564,35.13,75,151.5,75,13.89,115.52,1.25,1.5635,35.1,151.5,86.65,5.8,120,86.65,69.35,88.4,19.96537796,44.68,240,191.67,5.8,86.65,433
61,WP ,MS,4,g,300,5.5,241,596.23,2.474,n,3.871,59.4,19.79871331,2.066,7.389,0.318,16.57995,0.006236,13.27,0.29,1.01,21264,2564,35.13,75,151.5,75,13.89,115.52,1.5,2.25,20.8,145,86.65,5.8,120,86.65,69.35,88.4,19.96537796,44.68,240,191.67,5.8,86.65,433
61,WP ,MS,4,g,300,5.5,241,596.23,2.474,n,3.871,59.4,19.79871331,2.066,7.389,0.318,16.57995,0.006236,13.27,0.29,1.01,21264,2564,35.13,75,151.5,75,13.89,115.52,2,4,15.5,123.5,86.65,5.8,120,86.65,69.35,88.4,19.96537796,44.68,240,191.67,5.8,86.65,433
61,WP ,MS,4,g,300,5.5,241,596.23,2.474,n,3.871,59.4,19.79871331,2.066,7.389,0.318,16.57995,0.006236,13.27,0.29,1.01,21264,2564,35.13,75,151.5,75,13.89,115.52,2.5,6.25,9.1,101,86.65,5.8,120,86.65,69.35,88.4,19.96537796,44.68,240,191.67,5.8,86.65,433
61,WP ,MS,4,g,300,5.5,241,596.23,2.474,n,3.871,59.4,19.79871331,2.066,7.389,0.318,16.57995,0.006236,13.27,0.29,1.01,21264,2564,35.13,75,151.5,75,13.89,115.52,3,9,7.7,84.95,86.65,5.8,120,86.65,69.35,88.4,19.96537796,44.68,240,191.67,5.8,86.65,433
62,WP ,MS,7,m,281,6,268.25,61.48,0.229,y,2.01,48.9,17.40087995,7.875,28.448,0.237,3.494624,0.003121,19.98,0.28,2.2,19215,3018,41.6,75,136.5,75,16.61,104.99,0,0,1.7,82.45,90.7,3.4,240,90.7,60.55,60.55,33.24145535,43.1,240,172.511,3.4,90.7,437.5
62,WP ,MS,7,m,281,6,268.25,61.48,0.229,y,2.01,48.9,17.40087995,7.875,28.448,0.237,3.494624,0.003121,19.98,0.28,2.2,19215,3018,41.6,75,136.5,75,16.61,104.99,0.25,0.0625,6.1,91.95,90.7,3.4,240,90.7,60.55,60.55,33.24145535,43.1,240,172.511,3.4,90.7,437.5
62,WP ,MS,7,m,281,6,268.25,61.48,0.229,y,2.01,48.9,17.40087995,7.875,28.448,0.237,3.494624,0.003121,19.98,0.28,2.2,19215,3018,41.6,75,136.5,75,16.61,104.99,0.5,0.25,10.2,106.5,90.7,3.4,240,90.7,60.55,60.55,33.24145535,43.1,240,172.511,3.4,90.7,437.5
62,WP ,MS,7,m,281,6,268.25,61.48,0.229,y,2.01,48.9,17.40087995,7.875,28.448,0.237,3.494624,0.003121,19.98,0.28,2.2,19215,3018,41.6,75,136.5,75,16.61,104.99,1,1,29.3,121.5,90.7,3.4,240,90.7,60.55,60.55,33.24145535,43.1,240,172.511,3.4,90.7,437.5
62,WP ,MS,7,m,281,6,268.25,61.48,0.229,y,2.01,48.9,17.40087995,7.875,28.448,0.237,3.494624,0.003121,19.98,0.28,2.2,19215,3018,41.6,75,136.5,75,16.61,104.99,1.25,1.5635,41.6,136.5,90.7,3.4,240,90.7,60.55,60.55,33.24145535,43.1,240,172.511,3.4,90.7,437.5
62,WP ,MS,7,m,281,6,268.25,61.48,0.229,y,2.01,48.9,17.40087995,7.875,28.448,0.237,3.494624,0.003121,19.98,0.28,2.2,19215,3018,41.6,75,136.5,75,16.61,104.99,1.5,2.25,33.2,129.5,90.7,3.4,240,90.7,60.55,60.55,33.24145535,43.1,240,172.511,3.4,90.7,437.5
62,WP ,MS,7,m,281,6,268.25,61.48,0.229,y,2.01,48.9,17.40087995,7.875,28.448,0.237,3.494624,0.003121,19.98,0.28,2.2,19215,3018,41.6,75,136.5,75,16.61,104.99,2,4,9.9,112,90.7,3.4,240,90.7,60.55,60.55,33.24145535,43.1,240,172.511,3.4,90.7,437.5
62,WP ,MS,7,m,281,6,268.25,61.48,0.229,y,2.01,48.9,17.40087995,7.875,28.448,0.237,3.494624,0.003121,19.98,0.28,2.2,19215,3018,41.6,75,136.5,75,16.61,104.99,2.5,6.25,6.3,86.5,90.7,3.4,240,90.7,60.55,60.55,33.24145535,43.1,240,172.511,3.4,90.7,437.5
62,WP ,MS,7,m,281,6,268.25,61.48,0.229,y,2.01,48.9,17.40087995,7.875,28.448,0.237,3.494624,0.003121,19.98,0.28,2.2,19215,3018,41.6,75,136.5,75,16.61,104.99,3,9,11.2,78.05,90.7,3.4,240,90.7,60.55,60.55,33.24145535,43.1,240,172.511,3.4,90.7,437.5
63,WP ,MS,9,m,253.6,6.5,442.5,197.08,0.445,y,1.719,39.5,15.56749974,2.969,1.077,0.313,42.76795,0.00858,4.99,0.23,0.45,22155,13182,108.23,120,157.5,75,63.21,120.44,0,0,6.5,81.4,87.85,8.4,240,87.85,68.15,68.15,22.42458736,16.55,n,173.724,8.4,87.85,439
63,WP ,MS,9,m,253.6,6.5,442.5,197.08,0.445,y,1.719,39.5,15.56749974,2.969,1.077,0.313,42.76795,0.00858,4.99,0.23,0.45,22155,13182,108.23,120,157.5,75,63.21,120.44,0.25,0.0625,31,107,87.85,8.4,240,87.85,68.15,68.15,22.42458736,16.55,n,173.724,8.4,87.85,439
63,WP ,MS,9,m,253.6,6.5,442.5,197.08,0.445,y,1.719,39.5,15.56749974,2.969,1.077,0.313,42.76795,0.00858,4.99,0.23,0.45,22155,13182,108.23,120,157.5,75,63.21,120.44,0.5,0.25,39.1,123.5,87.85,8.4,240,87.85,68.15,68.15,22.42458736,16.55,n,173.724,8.4,87.85,439
63,WP ,MS,9,m,253.6,6.5,442.5,197.08,0.445,y,1.719,39.5,15.56749974,2.969,1.077,0.313,42.76795,0.00858,4.99,0.23,0.45,22155,13182,108.23,120,157.5,75,63.21,120.44,1,1,91.4,153,87.85,8.4,240,87.85,68.15,68.15,22.42458736,16.55,n,173.724,8.4,87.85,439
63,WP ,MS,9,m,253.6,6.5,442.5,197.08,0.445,y,1.719,39.5,15.56749974,2.969,1.077,0.313,42.76795,0.00858,4.99,0.23,0.45,22155,13182,108.23,120,157.5,75,63.21,120.44,1.25,1.5635,65.1,157.5,87.85,8.4,240,87.85,68.15,68.15,22.42458736,16.55,n,173.724,8.4,87.85,439
63,WP ,MS,9,m,253.6,6.5,442.5,197.08,0.445,y,1.719,39.5,15.56749974,2.969,1.077,0.313,42.76795,0.00858,4.99,0.23,0.45,22155,13182,108.23,120,157.5,75,63.21,120.44,1.5,2.25,78.8,154,87.85,8.4,240,87.85,68.15,68.15,22.42458736,16.55,n,173.724,8.4,87.85,439
63,WP ,MS,9,m,253.6,6.5,442.5,197.08,0.445,y,1.719,39.5,15.56749974,2.969,1.077,0.313,42.76795,0.00858,4.99,0.23,0.45,22155,13182,108.23,120,157.5,75,63.21,120.44,2,4,108.2,116.5,87.85,8.4,240,87.85,68.15,68.15,22.42458736,16.55,n,173.724,8.4,87.85,439
63,WP ,MS,9,m,253.6,6.5,442.5,197.08,0.445,y,1.719,39.5,15.56749974,2.969,1.077,0.313,42.76795,0.00858,4.99,0.23,0.45,22155,13182,108.23,120,157.5,75,63.21,120.44,2.5,6.25,100.3,102,87.85,8.4,240,87.85,68.15,68.15,22.42458736,16.55,n,173.724,8.4,87.85,439
63,WP ,MS,9,m,253.6,6.5,442.5,197.08,0.445,y,1.719,39.5,15.56749974,2.969,1.077,0.313,42.76795,0.00858,4.99,0.23,0.45,22155,13182,108.23,120,157.5,75,63.21,120.44,3,9,48.5,89.05,87.85,8.4,240,87.85,68.15,68.15,22.42458736,16.55,n,173.724,8.4,87.85,439
64,WP ,MS,3,g,240,5,94.3,213.09,2.259,n,1.635,43.9,18.27862647,1.912,21.982,0.36,12.45996,0.00453,16.86,0.31,1.38,22050,1471,15.64,75,158,75,7.84,119.92,0,0,4,94,73.2,2.9,210,73.2,54.85,67.55,25.06830601,12,n,171.574,2.9,73.2,357.5
64,WP ,MS,3,g,240,5,94.3,213.09,2.259,n,1.635,43.9,18.27862647,1.912,21.982,0.36,12.45996,0.00453,16.86,0.31,1.38,22050,1471,15.64,75,158,75,7.84,119.92,0.25,0.0625,5.5,95.75,73.2,2.9,210,73.2,54.85,67.55,25.06830601,12,n,171.574,2.9,73.2,357.5
64,WP ,MS,3,g,240,5,94.3,213.09,2.259,n,1.635,43.9,18.27862647,1.912,21.982,0.36,12.45996,0.00453,16.86,0.31,1.38,22050,1471,15.64,75,158,75,7.84,119.92,0.5,0.25,6.5,120.5,73.2,2.9,210,73.2,54.85,67.55,25.06830601,12,n,171.574,2.9,73.2,357.5
64,WP ,MS,3,g,240,5,94.3,213.09,2.259,n,1.635,43.9,18.27862647,1.912,21.982,0.36,12.45996,0.00453,16.86,0.31,1.38,22050,1471,15.64,75,158,75,7.84,119.92,1,1,6.6,157.5,73.2,2.9,210,73.2,54.85,67.55,25.06830601,12,n,171.574,2.9,73.2,357.5
64,WP ,MS,3,g,240,5,94.3,213.09,2.259,n,1.635,43.9,18.27862647,1.912,21.982,0.36,12.45996,0.00453,16.86,0.31,1.38,22050,1471,15.64,75,158,75,7.84,119.92,1.25,1.5635,15.6,158,73.2,2.9,210,73.2,54.85,67.55,25.06830601,12,n,171.574,2.9,73.2,357.5
64,WP ,MS,3,g,240,5,94.3,213.09,2.259,n,1.635,43.9,18.27862647,1.912,21.982,0.36,12.45996,0.00453,16.86,0.31,1.38,22050,1471,15.64,75,158,75,7.84,119.92,1.5,2.25,7,147.5,73.2,2.9,210,73.2,54.85,67.55,25.06830601,12,n,171.574,2.9,73.2,357.5
64,WP ,MS,3,g,240,5,94.3,213.09,2.259,n,1.635,43.9,18.27862647,1.912,21.982,0.36,12.45996,0.00453,16.86,0.31,1.38,22050,1471,15.64,75,158,75,7.84,119.92,2,4,13.1,121.5,73.2,2.9,210,73.2,54.85,67.55,25.06830601,12,n,171.574,2.9,73.2,357.5
64,WP ,MS,3,g,240,5,94.3,213.09,2.259,n,1.635,43.9,18.27862647,1.912,21.982,0.36,12.45996,0.00453,16.86,0.31,1.38,22050,1471,15.64,75,158,75,7.84,119.92,2.5,6.25,6.5,103.5,73.2,2.9,210,73.2,54.85,67.55,25.06830601,12,n,171.574,2.9,73.2,357.5
64,WP ,MS,3,g,240,5,94.3,213.09,2.259,n,1.635,43.9,18.27862647,1.912,21.982,0.36,12.45996,0.00453,16.86,0.31,1.38,22050,1471,15.64,75,158,75,7.84,119.92,3,9,5.6,81,73.2,2.9,210,73.2,54.85,67.55,25.06830601,12,n,171.574,2.9,73.2,357.5
65,WP ,MS,2,g,346,5.5,83.8,247.8,2.957,n,1.286,346,100,1.287,31.788,0.372,15.12314,0.005532,18.7,0.32,2.47,23857,986.3,11.8,60,146,60,5.59,128.04,0,0,5,79.9,87.6,1.5,210,87.6,78.5,81.9,10.38812785,13.58,n,99.2792,1.5,87.6,382
65,WP ,MS,2,g,346,5.5,83.8,247.8,2.957,n,1.286,346,100,1.287,31.788,0.372,15.12314,0.005532,18.7,0.32,2.47,23857,986.3,11.8,60,146,60,5.59,128.04,0.25,0.0625,5.9,122,87.6,1.5,210,87.6,78.5,81.9,10.38812785,13.58,n,99.2792,1.5,87.6,382
65,WP ,MS,2,g,346,5.5,83.8,247.8,2.957,n,1.286,346,100,1.287,31.788,0.372,15.12314,0.005532,18.7,0.32,2.47,23857,986.3,11.8,60,146,60,5.59,128.04,0.5,0.25,6.5,131,87.6,1.5,210,87.6,78.5,81.9,10.38812785,13.58,n,99.2792,1.5,87.6,382
65,WP ,MS,2,g,346,5.5,83.8,247.8,2.957,n,1.286,346,100,1.287,31.788,0.372,15.12314,0.005532,18.7,0.32,2.47,23857,986.3,11.8,60,146,60,5.59,128.04,1,1,11.8,146,87.6,1.5,210,87.6,78.5,81.9,10.38812785,13.58,n,99.2792,1.5,87.6,382
65,WP ,MS,2,g,346,5.5,83.8,247.8,2.957,n,1.286,346,100,1.287,31.788,0.372,15.12314,0.005532,18.7,0.32,2.47,23857,986.3,11.8,60,146,60,5.59,128.04,1.25,1.5635,7.4,140.5,87.6,1.5,210,87.6,78.5,81.9,10.38812785,13.58,n,99.2792,1.5,87.6,382
65,WP ,MS,2,g,346,5.5,83.8,247.8,2.957,n,1.286,346,100,1.287,31.788,0.372,15.12314,0.005532,18.7,0.32,2.47,23857,986.3,11.8,60,146,60,5.59,128.04,1.5,2.25,4.8,140,87.6,1.5,210,87.6,78.5,81.9,10.38812785,13.58,n,99.2792,1.5,87.6,382
65,WP ,MS,2,g,346,5.5,83.8,247.8,2.957,n,1.286,346,100,1.287,31.788,0.372,15.12314,0.005532,18.7,0.32,2.47,23857,986.3,11.8,60,146,60,5.59,128.04,2,4,3.3,137.5,87.6,1.5,210,87.6,78.5,81.9,10.38812785,13.58,n,99.2792,1.5,87.6,382
65,WP ,MS,2,g,346,5.5,83.8,247.8,2.957,n,1.286,346,100,1.287,31.788,0.372,15.12314,0.005532,18.7,0.32,2.47,23857,986.3,11.8,60,146,60,5.59,128.04,2.5,6.25,3.1,132,87.6,1.5,210,87.6,78.5,81.9,10.38812785,13.58,n,99.2792,1.5,87.6,382
65,WP ,MS,2,g,346,5.5,83.8,247.8,2.957,n,1.286,346,100,1.287,31.788,0.372,15.12314,0.005532,18.7,0.32,2.47,23857,986.3,11.8,60,146,60,5.59,128.04,3,9,2.5,123.5,87.6,1.5,210,87.6,78.5,81.9,10.38812785,13.58,n,99.2792,1.5,87.6,382
66,WP ,MS,15,g,236.4,6,245.5,153.84,0.626,y,1.275,n,n,2.843,5.788,0.752,235.4665,0.0063,10.72,0.26,1.1,22275,4564,62.57,75,146,75,23.92,123.39,0,0,2.5,116.5,104.5,8.1,n,104.5,104.5,116.5,0,n,n,137.94785,8.1,104.5,355
66,WP ,MS,15,g,236.4,6,245.5,153.84,0.626,y,1.275,n,n,2.843,5.788,0.752,235.4665,0.0063,10.72,0.26,1.1,22275,4564,62.57,75,146,75,23.92,123.39,0.25,0.0625,4.2,104,104.5,8.1,n,104.5,104.5,116.5,0,n,n,137.94785,8.1,104.5,355
66,WP ,MS,15,g,236.4,6,245.5,153.84,0.626,y,1.275,n,n,2.843,5.788,0.752,235.4665,0.0063,10.72,0.26,1.1,22275,4564,62.57,75,146,75,23.92,123.39,0.5,0.25,10.2,112,104.5,8.1,n,104.5,104.5,116.5,0,n,n,137.94785,8.1,104.5,355
66,WP ,MS,15,g,236.4,6,245.5,153.84,0.626,y,1.275,n,n,2.843,5.788,0.752,235.4665,0.0063,10.72,0.26,1.1,22275,4564,62.57,75,146,75,23.92,123.39,1,1,35.3,133,104.5,8.1,n,104.5,104.5,116.5,0,n,n,137.94785,8.1,104.5,355
66,WP ,MS,15,g,236.4,6,245.5,153.84,0.626,y,1.275,n,n,2.843,5.788,0.752,235.4665,0.0063,10.72,0.26,1.1,22275,4564,62.57,75,146,75,23.92,123.39,1.25,1.5635,62.6,146,104.5,8.1,n,104.5,104.5,116.5,0,n,n,137.94785,8.1,104.5,355
66,WP ,MS,15,g,236.4,6,245.5,153.84,0.626,y,1.275,n,n,2.843,5.788,0.752,235.4665,0.0063,10.72,0.26,1.1,22275,4564,62.57,75,146,75,23.92,123.39,1.5,2.25,44.5,134.5,104.5,8.1,n,104.5,104.5,116.5,0,n,n,137.94785,8.1,104.5,355
66,WP ,MS,15,g,236.4,6,245.5,153.84,0.626,y,1.275,n,n,2.843,5.788,0.752,235.4665,0.0063,10.72,0.26,1.1,22275,4564,62.57,75,146,75,23.92,123.39,2,4,27.8,114,104.5,8.1,n,104.5,104.5,116.5,0,n,n,137.94785,8.1,104.5,355
66,WP ,MS,15,g,236.4,6,245.5,153.84,0.626,y,1.275,n,n,2.843,5.788,0.752,235.4665,0.0063,10.72,0.26,1.1,22275,4564,62.57,75,146,75,23.92,123.39,2.5,6.25,17.4,129,104.5,8.1,n,104.5,104.5,116.5,0,n,n,137.94785,8.1,104.5,355
66,WP ,MS,15,g,236.4,6,245.5,153.84,0.626,y,1.275,n,n,2.843,5.788,0.752,235.4665,0.0063,10.72,0.26,1.1,22275,4564,62.57,75,146,75,23.92,123.39,3,9,10.8,121.5,104.5,8.1,n,104.5,104.5,116.5,0,n,n,137.94785,8.1,104.5,355
67,WP ,MS,16,g,301.8,5,92.1,259.4,2.816,n,1.682,98.8,32.74010824,2.498,10.081,0.242,36.64586,0.00419,16.54,0.28,0.88,20411,2330,21.45,120,145,120,11.56,109.85,0,0,3,96,78.8,0,210,78.8,63.7,67.95,19.16243655,23.05,n,168.638,0,78.8,398
67,WP ,MS,16,g,301.8,5,92.1,259.4,2.816,n,1.682,98.8,32.74010824,2.498,10.081,0.242,36.64586,0.00419,16.54,0.28,0.88,20411,2330,21.45,120,145,120,11.56,109.85,0.25,0.0625,2.8,76.5,78.8,0,210,78.8,63.7,67.95,19.16243655,23.05,n,168.638,0,78.8,398
67,WP ,MS,16,g,301.8,5,92.1,259.4,2.816,n,1.682,98.8,32.74010824,2.498,10.081,0.242,36.64586,0.00419,16.54,0.28,0.88,20411,2330,21.45,120,145,120,11.56,109.85,0.5,0.25,6.8,85.65,78.8,0,210,78.8,63.7,67.95,19.16243655,23.05,n,168.638,0,78.8,398
67,WP ,MS,16,g,301.8,5,92.1,259.4,2.816,n,1.682,98.8,32.74010824,2.498,10.081,0.242,36.64586,0.00419,16.54,0.28,0.88,20411,2330,21.45,120,145,120,11.56,109.85,1,1,19.1,103.5,78.8,0,210,78.8,63.7,67.95,19.16243655,23.05,n,168.638,0,78.8,398
67,WP ,MS,16,g,301.8,5,92.1,259.4,2.816,n,1.682,98.8,32.74010824,2.498,10.081,0.242,36.64586,0.00419,16.54,0.28,0.88,20411,2330,21.45,120,145,120,11.56,109.85,1.25,1.5635,14.1,123,78.8,0,210,78.8,63.7,67.95,19.16243655,23.05,n,168.638,0,78.8,398
67,WP ,MS,16,g,301.8,5,92.1,259.4,2.816,n,1.682,98.8,32.74010824,2.498,10.081,0.242,36.64586,0.00419,16.54,0.28,0.88,20411,2330,21.45,120,145,120,11.56,109.85,1.5,2.25,15.2,133,78.8,0,210,78.8,63.7,67.95,19.16243655,23.05,n,168.638,0,78.8,398
67,WP ,MS,16,g,301.8,5,92.1,259.4,2.816,n,1.682,98.8,32.74010824,2.498,10.081,0.242,36.64586,0.00419,16.54,0.28,0.88,20411,2330,21.45,120,145,120,11.56,109.85,2,4,21.5,145,78.8,0,210,78.8,63.7,67.95,19.16243655,23.05,n,168.638,0,78.8,398
67,WP ,MS,16,g,301.8,5,92.1,259.4,2.816,n,1.682,98.8,32.74010824,2.498,10.081,0.242,36.64586,0.00419,16.54,0.28,0.88,20411,2330,21.45,120,145,120,11.56,109.85,2.5,6.25,10.7,114,78.8,0,210,78.8,63.7,67.95,19.16243655,23.05,n,168.638,0,78.8,398
