"response","var","term","solution","std error","z ratio","pval"
"insulin","TBFM","TBFM_115.9",-0.232389462199785,1.19540633129765,-0.194402067410434,0.845861071242032
"insulin","TBFM","TBFM_116.9",0.553590922320583,0.912080614902152,0.606953939460683,0.543881480171609
"insulin","TBFM","TBFM_119.1",-0.848890771796352,1.19540633129764,-0.710127384782098,0.477625145828669
"insulin","TBFM","TBFM_119.3",0.691002914766649,0.487475972268711,1.4175117422726,0.156333363729464
"insulin","TBFM","TBFM_120.7",-0.253484561739162,1.19540633129761,-0.212048869997204,0.832068908373655
"insulin","TBFM","TBFM_127.7",0.205002207627247,1.19540633129762,0.1714916528882,0.863837193251546
"insulin","TBFM","TBFM_130.9",2.5460440210056,0.483006228849265,5.27124469403097,1.35501675131408e-07
"insulin","TBFM","TBFM_138.3",0.0720846136386593,1.00551861153015,0.071688989952125,0.942849418363182
"insulin","TBFM","TBFM_138.6",-0.554324795303696,1.18104908644206,-0.469349497550193,0.638819840483682
"insulin","TBFM","TBFM_143.6",-0.403179828006099,0.487475972268711,-0.827076309278798,0.408193811052908
"insulin","TBFM","TBFM_15.8",-1.30062645618763,1.19540633129763,-1.08802038447946,0.276586108660941
"insulin","TBFM","TBFM_150.4",0.620730401529985,0.912080614902155,0.680565282704287,0.496146600719889
"insulin","TBFM","TBFM_153.3",0.777291216597904,0.48747597226871,1.59452211148048,0.110819142296966
"insulin","TBFM","TBFM_156.3",0.280107755809162,0.487184585413156,0.574952008326816,0.565323754686676
"insulin","TBFM","TBFM_157.5",-0.0667447734766905,0.487475972268711,-0.136919104271049,0.891094738025473
"insulin","TBFM","TBFM_17.2",-1.47830233598458,0.487220923462816,-3.03415199305865,0.00241212870334641
"insulin","TBFM","TBFM_190.7",-0.692954587255518,0.854625232170775,-0.810828607874579,0.417464103316976
"insulin","TBFM","TBFM_25.3",-2.7682500748299,1.19540633129762,-2.31573984707354,0.0205724773498996
"insulin","TBFM","TBFM_270",0.403400202377854,0.48747597226871,0.827528381553725,0.407937642374731
"insulin","TBFM","TBFM_289.7",-0.544999517580367,0.912080614902152,-0.597534372155069,0.550150665619503
"insulin","TBFM","TBFM_3.1",0.547214881258734,0.611722785234914,0.894547161666689,0.371029208091997
"insulin","TBFM","TBFM_3.8",-0.053049912134376,1.19540633129763,-0.0443781421809851,0.964602984493296
"insulin","TBFM","TBFM_30.1",-1.31226357889704,1.19540633129762,-1.09775525236893,0.272311375887914
"insulin","TBFM","TBFM_304.9",0.0448280056964218,1.00551861153015,0.0445819750946279,0.964440510164072
"insulin","TBFM","TBFM_32.6",0.188347937203546,0.483006228849265,0.389949292480709,0.696574043246129
"insulin","TBFM","TBFM_346",-0.975917749133046,0.912080614902152,-1.06999067098662,0.28462350790713
"insulin","TBFM","TBFM_35.7",-0.736972073225608,1.19540633129764,-0.616503404683837,0.53756232552481
"insulin","TBFM","TBFM_37.9",-0.303720692701419,0.912080614902153,-0.332997640492559,0.739136064230559
"insulin","TBFM","TBFM_39.3",0.201646469457493,0.912080614902153,0.221084042531838,0.825026995061195
"insulin","TBFM","TBFM_39.5",1.53961775365819,0.912080614902151,1.68802815069517,0.091405825235542
"insulin","TBFM","TBFM_4.3",0.521918344542815,0.608467538553772,0.857758732344751,0.391025701434955
"insulin","TBFM","TBFM_43.9",-0.525926631226731,0.912080614902152,-0.576622968007222,0.564194180117791
"insulin","TBFM","TBFM_45.3",0.105650622403327,0.487475972268711,0.2167299075514,0.828418839064302
"insulin","TBFM","TBFM_48.9",0.277809174966661,0.611722785234914,0.454142271094213,0.649726430277144
"insulin","TBFM","TBFM_49.1",-2.85540864774412,1.19540633129762,-2.38865109961778,0.0169103530446497
"insulin","TBFM","TBFM_53.2",-0.702937648178591,0.911454462739494,-0.771226294801192,0.440572810981733
"insulin","TBFM","TBFM_55.6",-0.37836975191386,0.596156352347739,-0.634682076981638,0.525635785352454
"insulin","TBFM","TBFM_57.6",-0.70077678428727,0.48300670149507,-1.4508634810203,0.146817878631816
"insulin","TBFM","TBFM_572.7",0.732522543664474,0.487475972268711,1.50268440976756,0.132920444861955
"insulin","TBFM","TBFM_58.2",0.345680768848844,0.912080614902151,0.379002429391539,0.704686059803119
"insulin","TBFM","TBFM_59.4",-0.0212145191617682,0.912080614902153,-0.0232594781811519,0.981443294688559
"insulin","TBFM","TBFM_6.6",-3.01882830301004,1.19540633129763,-2.52535746546787,0.0115580656401346
"insulin","TBFM","TBFM_6.8",-1.46177390314773,1.19540633129758,-1.22282596710109,0.221395435464047
"insulin","TBFM","TBFM_61.9",0.101367922224223,0.91208061490215,0.111139213538814,0.911505953435123
"insulin","TBFM","TBFM_69.2",0.000547482865091014,0.912080614902152,0.000600257100245188,0.999521064155963
"insulin","TBFM","TBFM_73.6",0.540264669194754,0.912080614902149,0.592343111307892,0.553620852588925
"insulin","TBFM","TBFM_74.3",-0.64237966673731,0.487257417398398,-1.31835790241461,0.187383866184959
"insulin","TBFM","TBFM_74.7",0.350468610287248,1.18106579479063,0.296739277213066,0.766665567999647
"insulin","TBFM","TBFM_75.5",0.0753210026527332,0.553979285947411,0.135963572218986,0.89185007864451
"insulin","TBFM","TBFM_75.6",-0.0932584784818154,0.466233174952506,-0.200025402506622,0.841460714243016
"insulin","TBFM","TBFM_77.5",-0.593685121560945,0.912080614902152,-0.650912991528315,0.515102654592087
"insulin","TBFM","TBFM_81",0.40295183052671,0.91208061490215,0.441794095766348,0.658638211442409
"insulin","TBFM","TBFM_85.7",-0.568478800326762,0.487475972268711,-1.16616783732143,0.243546593536611
"insulin","TBFM","TBFM_86.7",-0.208741565331697,0.479449147519402,-0.435377904855384,0.6632881455437
"insulin","TBFM","TBFM_87.2",0.383290301244301,0.487475972268711,0.786275269036277,0.431706237874307
"insulin","TBFM","TBFM_9.8",-0.9826751512928,0.483006228032823,-2.03449788897137,0.0419014212298718
"insulin","TBFM","TBFM_9.9",-1.60059265021181,0.792602291669293,-2.01941461314831,0.0434441439581602
"insulin","TBFM","TBFM_90.7",-0.277312019495448,0.487184558650932,-0.569213483003967,0.569211271705355
"insulin","TBFM","TBFM_91.6",-0.0615839220702626,0.483006228849265,-0.127501299966634,0.898543644355491
"insulin","TBFM","TBFM_96.2",1.33365540667035,0.611722785234914,2.18016303930579,0.0292453782771979
"insulin","TBFM","TBFM_96.6",1.40365000931719,0.487475972268711,2.87942399044738,0.00398402320839097
"insulin","TBFM","TBFM_97.1",-0.578973943046923,1.19540633129763,-0.484332337790481,0.628150029477855
"insulin","TBFM","TBFM_98.2",0.138719634140526,1.18104911572411,0.117454585328974,0.906499830527201
"insulin","TBFM","TBFM_98.8",-0.108016218840523,0.61171799843019,-0.176578454643672,0.859839518835077
"insulin","TBFM","TBFM_n",-0.879667552412766,0.376835769977053,-2.3343525814079,0.0195772675586699
"insulin","TBFM","pol(time, -2)_order1",0.078735639500135,0.37631154693561,0.209229932329468,0.834268746882702
"insulin","TBFM","pol(time, -2)_order2",-0.516276638203535,0.388039296511532,-1.33047514219528,0.18336177118091
"insulin","TBFM","(Intercept)",2.55751411228194,0.344697565656707,7.41958855267644,1.17484728821231e-13
"insulin","SI","SI:pol(time, 2)_order1",-0.015338409857095,0.0279372832209775,-0.549030116342084,0.582984782214203
"insulin","SI","SI:pol(time, 2)_order2",0.0631786997865518,0.0280052676627675,2.25595772007374,0.0240732791216471
"insulin","SI","SI",-0.183519216053787,0.0270776054733238,-6.77752751197242,1.22249878174953e-11
"insulin","SI","pol(time, -2)_order1",0.326313616495556,0.0929399199753497,3.51101675773019,0.000446396257238301
"insulin","SI","pol(time, -2)_order2",-0.961411143782238,0.0941998194119563,-10.2060826632563,1.86232421626625e-24
"insulin","SI","(Intercept)",2.84435105460393,0.0897879217677334,31.678548724647,3.06813746647492e-220
"insulin","AIRg","AIRg:pol(time, 2)_order1",0.000197460541488934,0.000237856281486355,0.830167445042906,0.40644411865562
"insulin","AIRg","AIRg:pol(time, 2)_order2",-0.000326739919764055,0.000243831084813711,-1.34002569858428,0.180236990203186
"insulin","AIRg","AIRg",0.00254783185480085,0.00022276096037182,11.4375151307848,2.71551895664181e-30
"insulin","AIRg","pol(time, -2)_order1",0.277552866021529,0.075494262051635,3.67647631063264,0.000236477803972263
"insulin","AIRg","pol(time, -2)_order2",-0.710651091929042,0.0771094834981344,-9.21613087897594,3.08014147318519e-20
"insulin","AIRg","(Intercept)",1.93394823533165,0.0709907325701987,27.2422633957085,2.05239793158471e-163
"insulin","EMS","EMS_y:pol(time, 2)_order1",0.105291127206757,0.130356728858909,0.807715321858977,0.419254481219817
"insulin","EMS","EMS_y:pol(time, 2)_order2",-0.354498117637169,0.132374606073627,-2.67799186076516,0.00740650181048084
"insulin","EMS","EMS_y",0.738192286653878,0.12482058455121,5.91402683546174,3.33843457609795e-09
"insulin","EMS","pol(time, -2)_order1",0.274629678340716,0.0819482980545233,3.35125542397469,0.000804460644603387
"insulin","EMS","pol(time, -2)_order2",-0.658789999388627,0.082704619356958,-7.96557682643156,1.64454822603949e-15
"insulin","EMS","(Intercept)",2.17823521117934,0.0790840812146378,27.54328276594,5.3261778703064e-167
